gvkey	datadate	fyear	indfmt	consol	popsrc	datafmt	tic	conm	curcd	aco	act	aqc	capx	ceq	che	cogs	cshfd	csho	cshpri	dlc	dltt	dp	epsfi	epsfx	gdwlip	ib	ibadj	invt	lct	mib	niadj	oiadp	oibdp	pstk	recd	rect	rectr	sale	seq	txt	wdp	xint	xpp	xsga	exchg	cik	costat	prcc_f	loc	sic
164190	20081231	2008	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	554.0000	2403.0000	0.0000	883.0000	762.0000	1050.0000	9947.0000	100.0000	100.0000	100.0000	663.0000	4691.0000	694.0000	-10.2500	-10.2500		-1025.0000	-1025.0000	97.0000	3856.0000	190.0000	-1025.0000	-39.0000	655.0000	0.0000		702.0000	702.0000	11082.0000	762.0000	24.0000	-38.0000	319.0000		480.0000	19		A	1.7500	CAN	4512
164190	20091231	2009	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	338.0000	2651.0000	0.0000	232.0000	1446.0000	1485.0000	8916.0000	100.0000	278.1470	100.0000	468.0000	4054.0000	660.0000	-0.2400	-0.2400		-24.0000	-24.0000	127.0000	3002.0000	0.0000	-24.0000	-316.0000	344.0000	0.0000		701.0000	701.0000	9739.0000	1446.0000	-5.0000	-68.0000	348.0000		479.0000	19		A	1.3100	CAN	4512
164190	20101231	2010	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	377.0000	3445.0000	0.0000	118.0000	1740.0000	2272.0000	9171.0000	292.0000	278.9720	278.0000	505.0000	3952.0000	679.0000	0.3700	0.3700		107.0000	107.0000	155.0000	3062.0000	0.0000	107.0000	361.0000	1040.0000	0.0000		641.0000	641.0000	10786.0000	1740.0000	48.0000		377.0000		575.0000	19		A	3.4500	CAN	4512
164190	20111231	2011	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	255.0000	3327.0000	0.0000	220.0000	-4085.0000	2175.0000	9905.0000	278.0000	277.3710	278.0000	424.0000	3906.0000	723.0000	-0.9200	-0.9200		-255.0000	-255.0000	185.0000	3153.0000	0.0000	-255.0000	163.0000	886.0000	0.0000		712.0000	712.0000	11612.0000	-4085.0000	-1.0000		324.0000		821.0000	19		A	0.9900	CAN	4512
164190	20121231	2012	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	232.0000	3054.0000	0.0000	462.0000	-3406.0000	2122.0000	10345.0000	278.0000	274.4440	276.0000	506.0000	3449.0000	671.0000	0.4500	0.6500		182.0000	182.0000	150.0000	3266.0000	0.0000	127.0000	297.0000	968.0000	0.0000		550.0000	550.0000	12120.0000	-3406.0000	1.0000	-65.0000	322.0000		807.0000	19		A	1.7500	CAN	4512
164190	20131231	2013	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	263.0000	3288.0000	0.0000	962.0000	-1460.0000	2300.0000	10502.0000	284.0000	284.5320	277.0000	374.0000	3959.0000	510.0000	0.0200	0.0200		6.0000	6.0000	136.0000	3190.0000	0.0000	6.0000	359.0000	869.0000	0.0000		589.0000	589.0000	12382.0000	-1460.0000	-8.0000	-30.0000	363.0000		1011.0000	19		A	7.4100	CAN	4512
164190	20141231	2014	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	295.0000	3478.0000	0.0000	1501.0000	-1201.0000	2364.0000	11017.0000	293.0000	286.4890	286.0000	484.0000	4732.0000	534.0000	0.3400	0.3400		100.0000	100.0000	163.0000	3537.0000	0.0000	100.0000	711.0000	1245.0000	0.0000		656.0000	656.0000	13272.0000	-1201.0000	0.0000		322.0000		1010.0000	19		A	11.8700	CAN	4512
164190	20151231	2015	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	383.0000	4125.0000	0.0000	1815.0000	13.0000	2763.0000	10885.0000	292.0000	282.7820	285.0000	524.0000	5870.0000	646.0000	1.0300	1.0300		303.0000	303.0000	182.0000	3829.0000	0.0000	303.0000	1413.0000	2059.0000	0.0000		797.0000	654.0000	13868.0000	13.0000	0.0000	-14.0000	402.0000		924.0000	19		A	10.2100	CAN	4512
164190	20161231	2016	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	349.0000	4347.0000	0.0000	2921.0000	1219.0000	3105.0000	11468.0000	282.0000	273.2130	277.0000	707.0000	5911.0000	828.0000	3.1000	3.1000		876.0000	876.0000	186.0000	4424.0000	0.0000	876.0000	1360.0000	2188.0000	0.0000		707.0000	707.0000	14677.0000	1219.0000	1.0000		374.0000		1021.0000	19		A	13.6700	CAN	4512
164190	20171231	2017	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	325.0000	5297.0000	0.0000	2422.0000	3379.0000	3952.0000	12855.0000	278.0000	273.0770	273.0000	671.0000	5448.0000	972.0000	7.3400	7.3400		2038.0000	2038.0000	206.0000	5060.0000	0.0000	2038.0000	1329.0000	2301.0000	0.0000		814.0000	814.0000	16252.0000	3379.0000	-759.0000		311.0000		1096.0000	19		A	25.8800	CAN	4512
164190	20181231	2018	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	417.0000	6301.0000	0.0000	2197.0000	4033.0000	4868.0000	14688.0000	276.0000	270.7300	272.0000	455.0000	6197.0000	1102.0000	0.6000	0.6000		167.0000	167.0000	220.0000	5099.0000	0.0000	167.0000	1124.0000	2226.0000	0.0000		796.0000	796.0000	18065.0000	4033.0000	238.0000		331.0000		1151.0000	19		A	25.9600	CAN	4512
164190	20191231	2019	INDL	C	D	STD	AIDEF	AIR CANADA	CAD	332.0000	7516.0000	517.0000	2025.0000	4400.0000	6046.0000	14243.0000	272.0000	263.8170	268.0000	1218.0000	8024.0000	1967.0000	5.4400	5.4400		1476.0000	1476.0000	212.0000	7775.0000	0.0000	1476.0000	1611.0000	3578.0000	0.0000		926.0000	926.0000	19131.0000	4400.0000	299.0000		515.0000		1310.0000	19		A	48.5100	CAN	4512
165678	20031231	2003	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	9.2340	108.0530	0.0000	112.1810	115.5830	65.9620	265.8810	43.7500	42.8130	43.7500	59.6540	311.9910	14.0400	1.1000	1.1000		48.4890	48.4890	1.8380	156.7330	0.0000	48.4890	61.8680	75.9080	0.0000	3.0460	31.0190	31.0190	341.7890	115.5830	3.6440	-3.5720	11.6130	6.0610		11	0001345105	A		PAN	4512
165678	20041231	2004	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	11.1050	156.0350	0.0000	65.7640	174.1550	114.8910	298.2150	43.7500	42.8130	43.7500	30.5730	380.8270	19.2790	1.5700	1.5700		68.5720	68.5720	2.3330	143.0110	0.0000	68.5720	82.3430	101.6220	0.0000	2.6220	27.7060	27.7060	399.8370	174.1550	5.7320		16.4880	8.4030		11	0001345105	A		PAN	4512
165678	20051231	2005	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	16.7410	184.7930	22.2820	63.2960	245.8670	114.4900	479.5650	42.8130	42.8130	42.8130	67.9050	402.9540	19.8570	1.9400	1.9400		82.9990	82.9990	4.0700	253.9790	0.0000	82.9990	109.1520	129.0090	0.0000	4.9110	49.4920	49.0440	608.5740	245.8670	9.5920		21.6290	13.5020		11	0001345105	A	27.3000	PAN	4512
165678	20061231	2006	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	22.4670	290.6510	0.0000	193.3300	371.6690	197.3800	660.1650	43.2350	42.8130	42.8130	91.4530	529.8020	24.8740	3.1000	3.1000		133.8390	133.8390	8.6670	339.5730	0.0000	133.8390	166.1210	190.9950	0.0000	7.3050	62.1370	60.3190	851.1600	371.6690	12.2860		29.1500	16.5900		11	0001345105	A	46.5600	PAN	4512
165678	20071231	2007	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	39.1210	435.7360	0.0000	304.0130	531.6370	308.3580	795.1380	43.4640	42.9380	42.9080	110.6580	732.2090	35.3280	3.7200	3.7200		161.8200	161.8200	14.0880	424.9890	0.0000	161.8200	196.7980	232.1260	0.0000	8.1570	74.1690	74.1690	1027.2640	531.6370	17.1060		44.3320	25.5740		11	0001345105	A	37.5700	PAN	4512
165678	20081231	2008	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	32.0320	522.4640	0.0000	162.4790	632.4320	396.8260	1021.9070	43.4400	43.1950	43.1430	115.8330	800.1960	42.8910	2.7300	2.7300		118.6590	118.6590	18.4050	502.0840	0.0000	118.6590	223.9910	266.8820	0.0000	5.0020	75.2010	75.2010	1288.7890	632.4320	17.4690		42.0710	26.6940		11	0001345105	A	30.3200	PAN	4512
165678	20091231	2009	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	45.9680	502.1540	0.0000	50.9940	865.6280	352.0680	963.2650	43.9110	43.3450	43.9110	94.5500	750.9710	47.0790	5.4700	5.4700		240.3590	240.3590	23.3270	446.5820	0.0000	240.3590	242.7430	289.8220	0.0000	4.9470	80.7910	80.7910	1253.0870	865.6280	19.6100		32.9380	32.3140		11	0001345105	A	54.4700	PAN	4512
165678	20101231	2010	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	56.4110	594.3830	0.0000	191.4370	1109.9690	402.6030	1062.1960	43.9960	43.5980	43.9960	100.8600	888.6810	62.9620	5.4800	5.4800	-1.5000	241.0570	241.0570	45.9820	497.8950	0.0000	241.0570	289.6480	352.6100	0.0000		89.3870	73.5330	1414.8060	1109.9690	18.9660		29.9810	31.7890		11	0001345105	A	58.8400	PAN	4512
165678	20111231	2011	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	62.7130	754.2420	0.0000	130.9730	1389.5310	506.1460	1368.7250	44.4930	43.8960	44.4930	131.0690	936.6570	77.2110	6.9800	6.9800		310.4250	310.4250	42.3820	658.6600	0.0000	310.4250	384.9850	462.1960	0.0000	4.5370	143.0010	125.7950	1830.9210	1389.5310	35.5860		32.6800	40.0580		11	0001345105	A	58.6700	PAN	4512
165678	20121231	2012	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	79.4480	917.4900	0.0000	177.5540	1536.5440	651.1030	1756.5800	44.4000	44.0360	44.4000	136.2680	1069.8360	90.2730	7.3500	7.3500		326.4760	326.4760	50.6030	788.6900	0.0000	326.4760	402.5350	492.8080	0.0000	3.1830	136.3360	121.7080	2249.3880	1536.5440	39.8670		32.7950	63.1200		11	0001345105	A	99.4500	PAN	4512
165678	20131231	2013	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	77.5940	1401.1530	0.0000	94.1770	1901.9060	1131.6890	1953.3660	44.3880	44.0980	44.3880	156.3290	913.5070	106.2500	9.6300	9.6300		427.4710	427.4710	56.8140	1041.9460	0.0000	427.4710	548.7160	654.9660	0.0000	4.2480	135.0560	118.3050	2608.3320	1901.9060	61.0990	-31.1620	30.1800	54.8110		11	0001345105	A	160.1100	PAN	4512
165678	20141231	2014	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	62.7420	1011.4490	0.0000	280.3070	2075.1080	766.6030	2068.8340	44.3930	43.9880	44.3810	187.6460	928.9640	115.1470	8.1500	8.1500		361.6690	361.6690	59.9540	981.4970	0.0000	361.6690	521.0870	636.2340	0.0000	3.6910	122.1500	112.6730	2705.0680	2075.1080	36.6390		29.5290	56.7930		11	0001345105	A	103.6400	PAN	4512
165678	20151231	2015	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	49.3460	907.5850	0.0000	81.7880	1587.4220	684.9480	1849.0860	43.8690	41.9550	43.8610	245.5140	1055.1830	134.8880	-5.1300	-5.1300		-224.9740	-224.9740	62.2470	985.6670	0.0000	-224.9740	266.0880	400.9760	0.0000	2.9970	111.0440	87.2500	2250.0620	1587.4220	32.7590		33.1550	48.6670		11	0001345105	A	48.2600	PAN	4512
165678	20161231	2016	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	59.3160	1069.3910	0.0000	88.3450	1842.2710	814.6890	1785.9580	42.3630	42.0500	42.3580	222.7180	961.4140	153.2630	7.9000	7.9000		334.5440	334.5440	74.5020	898.4360	0.0000	334.5440	282.6280	435.8910	0.0000	3.7390	120.8840	106.9090	2221.8490	1842.2710	38.2710	-6.0150	37.0240	58.4070		11	0001345105	A	90.8300	PAN	4512
165678	20171231	2017	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	46.6790	1198.4880	0.0000	301.2600	1905.6120	943.9000	1930.5890	42.4190	42.1240	42.4190	298.4620	876.1190	167.3240	8.7100	8.7100		369.6580	369.6580	81.8250	1047.0290	0.0000	369.6580	429.6430	596.9670	0.0000	3.6730	126.0840	104.4390	2527.5560	1905.6120	49.3100		37.0230	45.4210		11	0001345105	A	134.0600	PAN	4512
165678	20181231	2018	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	126.5930	1064.0690	0.0000	335.7290	1840.6790	722.3580	2174.5290	42.4560	42.1960	42.4560	311.9650	975.2830	169.4360	2.0700	2.0700		88.0950	88.0950	86.5300	1047.1520	0.0000	88.0950	333.6620	503.0980	0.0000		128.5880		2677.6270	1840.6790	34.5300	-188.6240	37.2500	74.3840		11	0001345105	A	78.7100	PAN	4512
165678	20191231	2019	INDL	C	D	STD	CPA	COPA HOLDINGS SA	USD	174.3460	1224.3620			1934.9050	851.1350	1989.8310	42.4830	42.2760	42.4830	214.9700	1145.0140	282.0810	5.8100	5.8100		247.0020	247.0020	69.1000	1032.7580	0.0000	247.0020	435.4970	717.5780	0.0000		129.7810		2707.4090	1934.9050	46.4370	-89.3440	57.4320	38.9530		11	0001345105	A	108.0800	PAN	4512
165948	20061231	2006	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	0.0000		0.0000	0.0000	241.5830	0.0130	0.0800	24.9990	25.0000	24.8820	0.0000	0.0000	0.0000	0.6200	0.6200		15.3920	15.3920	0.0000	1.9030	0.0000	15.3920	-0.0800	-0.0800	0.0000		1.9030	0.0000	0.0000	241.5830	0.0000		0.0000	0.0000		19		A	8.5400	CAN	4512
165948	20071231	2007	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	8.5600	251.4560	0.0000	13.1800	942.7760	122.8740	776.8440	100.9700	122.1360	100.9700	2.1190	132.5440	39.8730	0.1400	0.1400		14.1200	14.1200	37.5870	214.1650	0.0000	14.1200	65.0970	104.9700	0.0000		82.4350		881.8140	942.7760	74.5450		4.9050	8.5600		19		A	7.6600	CAN	4512
165948	20081231	2008	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	12.9050	262.5490	0.0000	20.6610	808.0290	131.8760	1457.6090	122.0740	122.1440	122.0740	2.8370	135.3100	72.5090	-0.0800	-0.0800	-153.2300	-9.4100	-9.4100	46.1500	210.1790	0.0000	-9.4100	106.1710	178.6800	0.0000		71.6180		1636.2890	808.0290	-50.9840		8.5050	12.9050		19		A	3.2400	CAN	4512
165948	20091231	2009	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	19.9090	343.2670	0.0000	13.4170	804.4550	223.5590	1314.8140	124.2270	121.9940	121.9770	117.3870	93.2770	70.3120	0.7500	0.7500		92.6380	92.6380	40.7550	302.7460	0.0000	92.6380	88.7740	159.0860	0.0000	0.0320	59.0440		1473.9000	804.4550	-10.2670		8.6070	19.9090		19		A	4.4100	CAN	4512
165948	20101231	2010	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	25.9180	221.5010	0.0000	37.9660	865.1830	74.7080	1356.9420	138.5780	124.0150	122.2060	2.7480	85.5400	62.0630	0.9600	0.9600		125.8180	125.8180	33.8440	210.9200	0.0000	125.8180	67.1610	129.2240	0.0000	0.0210	87.0310	64.6260	1486.1660	865.1830	-75.2700		9.0660	25.9180		19		A	5.2000	CAN	4512
165948	20111231	2011	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	52.0020	301.5660	0.0000	208.0160	143.1440	118.7070	1518.3810	138.7910	123.5410	123.5130	37.5460	245.4990	44.1390	0.5400	0.5400		68.1350	68.1350	37.0740	311.1300	0.0000	68.1350	101.9470	146.0860	0.0000	0.0210	93.7830	73.1100	1664.4670	143.1440	20.7890		11.1660			19		A	3.1700	CAN	4512
165948	20121231	2012	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	25.9420	267.3630	0.0000	170.1200	132.1150	124.3230	1525.3470	139.2250	124.0150	123.9470	23.1560	339.9480	56.7450	0.7800	0.7800		101.1070	101.1070	38.1490	247.8590	0.0000	101.1070	128.5940	185.3390	0.0000	0.0000	78.9490	61.8830	1710.6860	132.1150	18.5190		17.8960			19		A	3.8500	CAN	4512
165948	20131231	2013	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	22.8960	308.1290	0.0000	159.9180	185.9810	163.2210	1475.3030	138.6680	122.5420	123.3900	113.2450	374.5180	62.6020	0.5000	0.5000		61.8660	61.8660	45.1210	336.1020	0.0000	61.8660	134.1550	196.7570	0.0000	0.0000	76.8910	59.7330	1672.0600	185.9810	24.0150		22.1820			19		A	4.0250	CAN	4512
165948	20141231	2014	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	16.7570	244.3340	0.0000	65.5450	130.0600	117.8550	1328.8680	123.5730	120.2530	121.3330	38.7280	368.6820	66.0570	0.5200	0.5200		64.7100	64.7100	43.4930	264.9200	0.0000	64.7100	149.8430	215.9000	0.0000	0.0000	66.2290	52.6120	1666.2910	130.0600	29.8080		16.8950		121.5230	19		A	4.5500	CAN	4512
165948	20151231	2015	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	15.7180	177.5230	45.4740	230.9410	110.7960	34.5060	1188.1790	124.9890	122.2320	121.6720	71.6180	563.2910	59.7270	0.2000	0.2000		25.4870	25.4870	45.9420	266.2490	0.0000	25.4870	169.4510	229.1780	0.0000	0.7500	81.3570	56.6480	1544.6810	110.7960	35.6040		17.4570		127.3240	19		A	5.7500	CAN	4512
165948	20161231	2016	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	10.5910	169.0700	0.0000	437.3140	138.9630	29.1620	896.1900	125.5080	122.1820	122.2320	102.2680	818.3950	81.3250	0.8900	0.8900		111.7660	111.7660	49.6570	290.1230	0.0000	111.7660	162.9400	244.2650	0.0000	0.0120	79.6600	49.3110	1276.8540	138.9630	32.6610		22.6670		136.3990	19		A	7.2300	CAN	4512
165948	20171231	2017	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	12.9200	235.7600	0.0000	564.6960	278.1340	91.6320	927.8840	125.9920	125.4100	123.3550	125.8780	1194.8390	103.2290	1.3200	1.3200		166.3470	166.3470	51.5430	352.9330	0.0000	166.3470	182.3150	285.5440	0.0000	1.1030	79.6650	61.3460	1355.1410	278.1340	16.2830		45.7570		141.7130	19		A	9.6500	CAN	4512
165948	20181231	2018	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	13.5350	239.6190	0.0000	326.7120	429.7870	92.5920	968.6510	139.2520	140.2100	136.5070	145.7690	1299.6350	120.6710	0.4800	0.4800		66.9880	66.9880	55.6910	346.7540	0.0000	66.9880	222.0050	342.6760	0.0000	1.4580	77.8010	63.8140	1451.1940	429.7870	37.1740		59.2090		139.8670	19		A	5.6400	CAN	4512
165948	20191231	2019	INDL	C	D	STD	CHRRF	CHORUS AVIATION INC	CAD	11.1500	234.7070	0.0000	875.7010	604.9930	87.1670	869.5470	158.9040	160.4510	156.9880	170.3390	1669.1070	136.9230	0.8400	0.8400		133.1600	133.1600	61.8430	371.0640	0.0000	133.1600	200.4630	337.3860	0.0000	0.0000	74.5470	61.7300	1366.4470	604.9930	25.1000		74.8200		159.5140	19		A	8.0900	CAN	4512
175007	20051231	2005	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	12.0110	77.0770	0.0000	15.0600	14.6070	56.9370	113.2860	11.5390	6.4330	11.5390	10.6270	49.1200	5.0880	0.6300	0.6300		7.2920	7.2920	1.3870	66.8160	0.0000	7.2920	8.5010	13.5890	39.5400	0.0000	6.7420	6.7420	132.5000	54.1470	0.0370		3.0680	9.2840	5.6250	14	0001362468	A		USA	4512
175007	20061231	2006	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	12.8620	168.6560	0.0000	27.8330	153.4710	144.7200	185.9610	14.3310	19.7960	13.9460	14.8880	57.8770	10.5840	0.6000	0.6000		8.7400	8.7400	3.7470	87.8220	0.0000	8.7400	22.5530	33.1370	0.0000	0.0000	7.3270	5.7500	243.3500	153.4710	7.0760		5.5480	8.1620	24.2520	14	0001362468	A	28.0600	USA	4512
175007	20071231	2007	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	16.2700	224.8880	0.0000	46.1990	210.3310	186.7620	265.4020	20.5290	20.7380	20.2430	18.1960	53.9500	15.9920	1.5300	1.5300		31.5090	31.5090	6.5440	127.9790	0.0000	31.5090	44.0600	60.0520	0.0000	0.0000	15.3120	9.0840	360.5730	210.3310	19.1960		5.5230	14.7180	35.1190	14	0001362468	A	32.1400	USA	4512
175007	20081231	2008	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	11.0170	214.4170	0.0000	54.1190	233.9210	190.8200	389.4030	20.5000	20.3400	20.2890	25.3380	39.3870	23.4890	1.7300	1.7300		35.4070	35.4070	7.0050	131.0280	0.0000	35.4070	55.8480	79.3370	0.0000	0.0000	5.5750	5.5750	504.0120	233.9210	19.8450		5.4110	9.2610	35.2720	14	0001362468	A	48.5700	USA	4512
175007	20091231	2009	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	22.4130	289.8730	0.0000	31.6630	292.0230	249.3110	363.8630	20.2780	19.8500	19.9820	23.3380	22.4690	29.6380	3.7600	3.7600		76.3310	76.3310	10.6730	158.5810	0.0000	76.3310	122.2530	151.8910	0.0000	0.0000	7.4760	7.4760	557.9400	292.0230	44.2330		4.0790	19.4320	42.1860	14	0001362468	A	47.1700	USA	4512
175007	20101231	2010	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	26.5880	219.4030	0.0000	98.4990	297.7350	171.5800	476.5910	19.6580	19.0060	19.4070	16.5320	11.6040	34.9650	3.3200	3.3200		65.7020	65.3000	13.3830	166.6130	0.0000	65.3000	104.6560	139.6210	0.0000		7.8520	7.8520	663.6410	297.7350	37.6300		2.5220	24.0710	47.4290	14	0001362468	A	49.2400	USA	4512
175007	20111231	2011	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	29.4510	376.3610	0.0000	86.5820	351.5040	319.5050	599.5510	19.1250	19.0800	18.9350	7.8850	138.1840	41.9750	2.5700	2.5700		49.3980	49.1150	14.5390	177.5050	0.0000	49.1150	85.4440	127.4190	0.0000		12.8660	12.8660	779.1170	351.5040	30.1160		7.5800	24.8610	52.1470	14	0001362468	A	53.3400	USA	4512
175007	20121231	2012	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	39.4580	415.2670	0.0000	105.0840	400.4610	338.7420	663.7440	19.2760	19.3340	19.0790	11.6230	139.2290	57.5030	4.0600	4.0600		78.5970	78.3020	18.4320	210.5460	0.0000	78.3020	132.3040	189.8070	0.0000		18.6350	18.6350	908.7190	400.4610	46.2330		9.2370	24.3710	55.1680	14	0001362468	A	73.4100	USA	4512
175007	20131231	2013	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	32.0160	429.9210	0.0000	177.5160	375.7430	361.6200	704.4610	19.0500	18.5440	18.9360	20.2370	214.0630	69.2640	4.8200	4.8200		92.2730	91.8920	19.4280	290.6510	0.0000	91.8920	154.7370	224.0010	0.0000	0.0000	16.8570	16.8570	996.1500	375.7430	54.9010		9.6160	26.6430	67.6880	14	0001362468	A	105.4400	USA	4512
175007	20141231	2014	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	30.9830	433.6270	0.0000	279.4180	292.8770	371.4480	745.6600	17.7820	17.4130	17.7290	53.8190	539.2800	83.4090	4.8600	4.8600		86.6890	86.3960	16.9800	363.1680	0.0000	86.3960	223.9190	307.3280	0.0000	0.0000	14.2160	14.2160	1137.0460	292.8770	50.8280		21.2050	24.3060	84.0580	14	0001362468	A	150.3300	USA	4512
175007	20151231	2015	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	21.4610	395.2430	0.0000	252.6860	350.0050	343.0530	705.3910	16.9620	16.8030	16.9230	74.0690	567.6090	98.0970	12.9400	12.9400		220.3740	219.4130	15.5830	388.4680	0.0000	219.4130	371.7020	469.7990	0.0000	0.0000	15.1460	15.1460	1262.1880	350.0050	126.3890		26.5100	18.2760	86.9980	14	0001362468	A	167.8300	USA	4512
175007	20161231	2016	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	18.9630	422.0540	0.0000	325.1770	473.6220	345.6270	785.3520	16.4890	16.6330	16.4650	86.2260	722.0480	105.2160	13.2100	13.2100		219.5900	217.8420	16.7970	392.8980	0.0000	217.8420	370.5580	475.7740	0.0000	0.0000	40.6670	40.6670	1362.8310	473.6220	126.3680		30.5990	16.2770	101.7050	14	0001362468	A	166.4000	USA	4512
175007	20171231	2017	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	29.2510	541.2750	0.0000	580.2490	547.9470	423.3200	974.0920	16.0950	16.0660	16.0730	214.7610	950.1310	121.7130	11.9300	11.9300		194.9020	191.9850	17.6470	550.1800	0.0000	191.9850	262.4220	384.1350	0.0000	0.0000	71.0570	71.0570	1503.7780	547.9470	0.6440	-35.2530	42.1780	23.9310	145.5510	14	0001362468	A	154.7500	USA	4512
175007	20181231	2018	INDL	C	D	STD	ALGT	ALLEGIANT TRAVEL CO	USD	29.3430	495.2480	0.0000	334.7740	690.3210	410.3750	1120.6080	15.9670	16.1830	15.9410	152.2870	1119.4460	129.3510	10.0000	10.0000		161.8020	159.6960	19.5160	513.9960	0.0000	159.6960	243.4590	372.8100	0.0000		36.0140	36.0140	1667.4470	690.3210	37.5160		56.1160	29.1220	174.0290	14	0001362468	A	100.2200	USA	4512
178958	20051231	2005	INDL	C	D	STD	GIGIQ	GULFSTREAM INTL GROUP INC	USD																																				19	0001405419	I		USA	4512
178958	20061231	2006	INDL	C	D	STD	GIGIQ	GULFSTREAM INTL GROUP INC	USD	0.5170	9.1990	8.8120	1.9460	8.0200	3.1430	69.7550	2.8390	2.0290	2.8390	1.2730	9.5230	2.7120	0.0600	0.0600		0.1840	0.1840	1.5490	16.9420	0.0050	0.1840	1.1010	3.8130	0.0000	0.0000	3.9900	3.3840	83.6910	8.0200	0.1370		0.9540	0.5170	10.1230	19	0001405419	I		USA	4512
178958	20071231	2007	INDL	C	D	STD	GIGIQ	GULFSTREAM INTL GROUP INC	USD	0.5390	9.9780	0.0000	6.2190	9.4010	3.9380	93.9190	2.8390	2.8390	2.8390	2.2680	6.4150	3.7260	-1.1100	-1.1100	-2.3910	-3.1060	-3.1060	1.9510	23.1150	0.0000	-3.1060	-0.4560	3.2700	0.0000	0.0220	3.5500	2.9100	112.2960	9.4010	-0.8340		1.2160	0.5390	15.1070	19	0001405419	I	8.8000	USA	4512
178958	20081231	2008	INDL	C	D	STD	GIGIQ	GULFSTREAM INTL GROUP INC	USD	0.6480	9.2620	0.0000	1.4270	-4.6650	3.2150	95.3820	2.9570	2.9590	2.9570	0.5290	2.8490	2.7290	-5.0000	-5.0000	-2.7030	-14.7990	-14.7990	1.1940	17.0090	0.0000	-14.7990	-6.5880	-3.8590	0.0000	0.0280	4.2050	4.2050	105.2560	-4.6650	-0.5090	-4.7540	1.3060	0.6480	13.7330	19	0001405419	I	1.5000	USA	4512
